gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,satisfaction_score,tenure_in_months,churn_label
Male,52,No,Yes,No,0,Yes,6,None,Yes,1.51,No,Yes,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,3,18,Yes
Male,41,No,Yes,No,0,Yes,1,Offer E,Yes,19.15,No,Yes,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,1,Yes
Male,34,No,No,No,0,No,0,None,Yes,49.58,No,Yes,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,2,10,Yes
Female,21,No,No,No,0,No,0,None,Yes,6.19,No,Yes,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,1,1,Yes
Male,30,No,No,No,0,No,0,Offer E,Yes,5.78,No,Yes,52,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,2,5,Yes
Female,55,No,Yes,No,0,Yes,1,Offer C,Yes,42.14,No,Yes,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,1,38,Yes
Female,29,No,No,No,0,No,0,None,Yes,28.62,Yes,Yes,26,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,7,Yes
Female,54,No,No,No,0,No,0,None,Yes,5.32,Yes,Yes,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,1,2,Yes
Male,63,No,Yes,No,0,Yes,1,Offer A,Yes,29.18,Yes,Yes,18,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,3,68,Yes
Female,24,No,No,No,0,No,0,None,Yes,12.88,Yes,Yes,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1,43,Yes
Male,61,No,Yes,No,0,Yes,2,None,Yes,48.95,Yes,Yes,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,63,Yes
Female,47,No,No,No,0,No,0,Offer E,Yes,10.53,No,Yes,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,2,Yes
Male,26,No,Yes,No,0,Yes,5,Offer E,Yes,28.77,Yes,Yes,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,4,Yes
Female,40,No,No,No,0,No,0,None,Yes,27.1,No,Yes,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,10,Yes
Male,54,No,No,No,0,No,0,Offer E,Yes,20.86,No,Yes,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,3,5,Yes
Male,22,No,No,No,0,No,0,Offer E,Yes,40.43,Yes,Yes,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,2,Yes
Female,48,No,Yes,No,0,Yes,1,Offer C,Yes,8.91,Yes,Yes,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,25,Yes
Male,26,No,No,No,0,No,0,Offer E,Yes,14.78,No,Yes,59,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,1,1,Yes
Male,64,No,No,No,0,No,0,Offer E,Yes,8.56,Yes,Yes,24,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,1,Yes
Female,63,No,No,No,0,No,0,Offer C,Yes,1.55,No,Yes,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,34,Yes
Male,30,No,Yes,No,0,Yes,2,Offer A,Yes,48.8,Yes,Yes,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,69,Yes
Female,59,No,No,No,0,No,0,Offer E,Yes,36.63,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,3,1,Yes
Male,52,No,No,No,0,No,0,Offer E,Yes,14.17,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,1,1,Yes
Female,23,No,Yes,No,0,Yes,4,None,Yes,4.01,No,Yes,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,22,Yes
Female,22,No,Yes,No,0,Yes,3,None,Yes,46.27,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,3,61,Yes
Male,49,No,No,No,0,No,0,None,Yes,11.12,No,Yes,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,12,Yes
Female,20,No,No,No,0,No,0,None,Yes,10.7,Yes,Yes,71,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,60,Yes
Female,54,No,No,No,0,No,0,Offer E,Yes,29.78,No,Yes,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,1,1,Yes
Female,58,No,Yes,No,0,Yes,1,Offer C,Yes,16.85,No,Yes,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,28,Yes
Male,21,No,Yes,No,0,Yes,3,Offer E,Yes,9.56,Yes,Yes,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,4,Yes
Male,61,No,No,No,0,No,0,None,Yes,47.03,Yes,Yes,2,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1,7,Yes
Female,60,No,Yes,No,0,Yes,3,Offer D,Yes,19.05,No,Yes,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,13,Yes
Male,25,No,No,No,0,No,0,None,Yes,47.22,No,Yes,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,1,Yes
Female,52,No,Yes,No,0,No,0,None,Yes,21.91,No,Yes,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,1,Yes
Male,52,No,No,No,0,No,0,Offer C,Yes,49.3,Yes,Yes,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,24,Yes
Male,61,No,No,No,0,No,0,None,Yes,31.09,No,Yes,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,5,Yes
Female,40,No,No,No,0,No,0,Offer D,Yes,4.67,No,Yes,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,1,15,Yes
Female,28,No,Yes,No,0,Yes,3,None,No,0,No,Yes,58,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1,48,Yes
Female,32,No,Yes,No,0,Yes,1,None,Yes,32.32,No,Yes,25,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,8,Yes
Male,32,No,No,No,0,No,0,None,Yes,14.02,Yes,Yes,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,1,Yes
Female,28,No,Yes,No,0,Yes,1,None,Yes,9.79,No,Yes,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,2,Yes
Male,51,No,No,No,0,No,0,Offer D,No,0,No,Yes,16,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,3,22,Yes
Female,49,No,No,No,0,No,0,Offer D,Yes,16.07,Yes,Yes,14,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,12,Yes
Male,49,No,Yes,No,0,Yes,4,None,Yes,18.79,No,Yes,19,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,2,Yes
Female,64,No,Yes,No,0,Yes,1,None,Yes,36.12,Yes,Yes,23,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,6,Yes
Male,55,No,No,No,0,No,0,None,Yes,35.58,Yes,Yes,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,40,Yes
Female,47,No,No,No,0,No,0,Offer D,Yes,27.61,Yes,Yes,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,1,23,Yes
Male,22,No,Yes,No,0,Yes,2,Offer C,Yes,23.09,Yes,Yes,52,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,3,34,Yes
Female,51,No,No,No,0,No,0,Offer E,Yes,30.52,Yes,Yes,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,1,Yes
Male,33,No,No,No,0,No,0,Offer D,Yes,5.92,Yes,Yes,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,10,Yes
Male,52,No,No,No,0,No,0,Offer D,No,0,No,Yes,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3,13,Yes
Male,29,No,Yes,No,0,Yes,5,Offer C,Yes,40.25,No,Yes,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,1,39,Yes
Male,31,No,No,No,0,No,0,Offer C,Yes,1.49,Yes,Yes,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,32,Yes
Female,44,No,No,No,0,No,0,Offer C,Yes,10.49,Yes,Yes,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,35,Yes
Male,50,No,Yes,No,0,Yes,2,None,Yes,26.15,Yes,Yes,7,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,2,56,Yes
Female,48,No,Yes,No,0,Yes,1,Offer D,Yes,19.48,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,12,Yes
Female,28,No,No,No,0,No,0,None,Yes,4.13,No,Yes,51,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,1,1,Yes
Female,52,No,No,No,0,No,0,Offer D,Yes,36.24,Yes,Yes,30,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,1,12,Yes
Male,32,No,Yes,No,0,Yes,1,Offer E,No,0,No,Yes,9,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,2,9,Yes
Female,20,No,Yes,No,0,Yes,1,Offer E,Yes,6.35,No,Yes,69,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,1,9,Yes
Female,27,No,No,No,0,No,0,Offer E,Yes,16.04,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,7,Yes
Female,20,No,Yes,No,0,Yes,7,None,Yes,34.14,Yes,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,65,Yes
Male,26,No,Yes,No,0,Yes,1,Offer D,Yes,2.02,Yes,Yes,82,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,3,10,Yes
Female,57,No,Yes,No,0,Yes,3,None,Yes,37.25,No,Yes,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,2,43,Yes
Male,38,No,No,No,0,No,0,Offer E,Yes,42.46,No,Yes,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,1,Yes
Male,57,No,No,No,0,No,0,Offer E,Yes,5.55,No,Yes,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,1,Yes
Female,30,No,No,No,0,No,0,None,Yes,26.26,No,Yes,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,3,Yes
Female,23,No,No,No,0,No,0,Offer E,Yes,22.16,No,Yes,47,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,3,1,Yes
Male,40,No,Yes,No,0,Yes,2,Offer E,Yes,15.14,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,3,2,Yes
Female,48,No,No,No,0,No,0,Offer E,No,0,No,Yes,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,2,4,Yes
Female,52,No,No,No,0,No,0,Offer E,Yes,7.64,No,Yes,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,2,2,Yes
Female,47,No,No,No,0,No,0,None,Yes,45.4,No,Yes,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,1,4,Yes
Female,23,No,No,No,0,No,0,Offer E,Yes,32.86,Yes,Yes,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,2,1,Yes
Female,19,No,No,No,0,No,0,Offer E,No,0,No,Yes,76,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,2,Yes
Male,48,No,Yes,No,0,Yes,1,Offer E,Yes,35.71,No,Yes,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,1,Yes
Female,63,No,No,No,0,No,0,Offer E,Yes,26.52,Yes,Yes,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,3,Yes
Male,23,No,Yes,No,0,Yes,1,None,Yes,13.54,No,Yes,51,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,3,Yes
Female,54,No,No,No,0,No,0,Offer C,Yes,26.81,No,Yes,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2,25,Yes
Male,27,No,No,No,0,No,0,None,Yes,38.44,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,2,1,Yes
Female,48,No,Yes,No,0,Yes,1,None,Yes,4.14,Yes,Yes,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,4,Yes
Male,26,No,No,No,0,No,0,None,Yes,36.48,No,Yes,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,3,Yes
Female,29,No,No,No,0,No,0,None,Yes,4.48,Yes,Yes,51,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,45,Yes
Male,51,No,No,No,0,No,0,Offer D,Yes,27.57,Yes,Yes,13,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,10,Yes
Female,37,No,No,No,0,No,0,None,Yes,24.63,No,Yes,13,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,15,Yes
Female,38,No,No,No,0,No,0,None,Yes,18.01,No,Yes,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,22,Yes
Male,31,No,Yes,No,0,Yes,1,None,Yes,26.71,No,Yes,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,3,Yes
Male,49,No,No,No,0,No,0,None,Yes,48.93,Yes,Yes,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,15,Yes
Female,45,No,No,No,0,No,0,None,Yes,49.51,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,2,1,Yes
Female,37,No,Yes,No,0,Yes,1,None,Yes,41.57,No,Yes,27,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,1,5,Yes
Male,24,No,Yes,No,0,Yes,1,Offer C,Yes,41.8,No,Yes,41,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,2,33,Yes
Male,42,No,No,No,0,No,0,None,Yes,41.18,Yes,Yes,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,2,Yes
Male,63,No,No,No,0,No,0,None,Yes,25.49,No,Yes,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,1,2,Yes
Female,41,No,No,No,0,No,0,None,Yes,34.04,No,Yes,23,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,1,Yes
Male,58,No,No,No,0,No,0,Offer B,Yes,22.64,Yes,Yes,9,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,2,62,Yes
Female,33,No,No,No,0,No,0,None,Yes,14.53,Yes,Yes,30,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1,10,Yes
Male,61,No,No,No,0,No,0,None,Yes,11.97,No,Yes,27,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,6,Yes
Male,54,No,Yes,No,0,Yes,1,Offer B,Yes,22.56,Yes,Yes,4,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,40,Yes
Male,27,No,No,No,0,No,0,Offer E,Yes,49.43,No,Yes,48,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,1,Yes
Male,20,No,No,No,0,No,0,Offer B,Yes,44.5,Yes,Yes,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1,58,Yes
Male,25,No,No,No,0,No,0,Offer A,Yes,12.19,Yes,Yes,42,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1,70,Yes
Female,62,No,No,No,0,No,0,Offer E,Yes,24.05,No,Yes,27,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,3,2,Yes
Male,24,No,Yes,No,0,Yes,1,None,Yes,36.26,Yes,Yes,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,3,21,Yes
Female,41,No,Yes,No,0,Yes,1,None,Yes,31.73,No,Yes,25,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3,16,Yes
Male,21,No,Yes,No,0,Yes,1,Offer B,Yes,33.25,No,Yes,52,No,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,3,60,Yes
Female,58,No,Yes,No,0,Yes,1,Offer B,Yes,29.43,Yes,Yes,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,2,50,Yes
Male,45,No,No,No,0,No,0,Offer E,Yes,32.44,No,Yes,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,1,1,Yes
Female,59,No,Yes,No,0,Yes,1,None,Yes,37.65,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,3,12,Yes
Male,21,No,No,No,0,No,0,Offer E,Yes,32.85,No,Yes,53,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,1,Yes
Female,41,No,No,No,0,No,0,Offer B,Yes,32.58,Yes,Yes,15,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,3,62,Yes
Male,58,No,No,No,0,No,0,Offer E,Yes,1.28,No,Yes,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,1,1,Yes
Female,55,No,No,No,0,No,0,Offer E,Yes,47.62,No,Yes,29,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,3,Yes
Male,52,No,No,No,0,No,0,None,Yes,46.28,Yes,Yes,16,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,2,22,Yes
Male,46,No,Yes,No,0,Yes,1,Offer E,Yes,14.3,No,Yes,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,4,Yes
Male,24,No,Yes,No,0,No,0,Offer B,Yes,6.91,Yes,Yes,52,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,3,59,Yes
Female,58,No,No,No,0,No,0,Offer B,No,0,No,Yes,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,60,Yes
Female,54,No,No,No,0,No,0,None,Yes,22.39,No,Yes,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,15,Yes
Male,53,No,No,No,0,No,0,None,Yes,18.03,No,Yes,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,10,Yes
Female,40,No,No,No,0,No,0,None,Yes,25.93,No,Yes,24,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,6,Yes
Female,48,No,Yes,No,0,Yes,3,Offer B,Yes,8.98,Yes,Yes,16,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,2,63,Yes
Male,55,No,Yes,No,0,Yes,6,Offer B,Yes,42.21,Yes,Yes,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,50,Yes
Female,39,No,No,No,0,No,0,None,No,0,No,Yes,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,2,1,Yes
Female,64,No,No,No,0,No,0,None,Yes,34.92,No,Yes,23,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,12,Yes
Female,27,No,No,No,0,No,0,None,Yes,38.76,Yes,Yes,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,2,9,Yes
Male,36,No,No,No,0,No,0,None,Yes,4.51,No,Yes,13,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,17,Yes
Female,37,No,No,No,0,No,0,None,Yes,3.84,No,Yes,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,13,Yes
Female,51,No,No,No,0,No,0,None,Yes,19.74,Yes,Yes,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1,6,Yes
Female,32,No,No,No,0,No,0,None,Yes,23.82,Yes,Yes,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,3,Yes
Male,21,No,Yes,No,0,Yes,1,None,Yes,32.08,No,Yes,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,3,1,Yes
Male,36,No,No,No,0,No,0,None,Yes,10.41,No,Yes,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,1,Yes
Male,53,No,No,No,0,No,0,None,Yes,9.14,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,7,Yes
Female,57,No,No,No,0,No,0,None,Yes,48.34,Yes,Yes,28,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,2,Yes
Female,30,No,No,No,0,No,0,Offer E,Yes,15.44,No,Yes,51,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,2,1,Yes
Male,30,No,No,No,0,No,0,Offer A,Yes,49.42,Yes,Yes,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1,71,Yes
Male,51,No,No,No,0,No,0,Offer E,Yes,45.66,No,Yes,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,1,Yes
Male,41,No,No,No,0,No,0,Offer E,Yes,5.43,Yes,Yes,18,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,1,Yes
Female,28,No,No,No,0,No,0,Offer C,Yes,45.14,Yes,Yes,41,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,2,35,Yes
Female,61,No,No,No,0,No,0,Offer C,Yes,4.66,No,Yes,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,2,34,Yes
Female,46,No,No,No,0,No,0,Offer E,Yes,48.36,No,Yes,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,7,Yes
Female,33,No,No,No,0,No,0,None,Yes,34.21,Yes,Yes,19,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,18,Yes
Female,26,No,No,No,0,No,0,None,Yes,30.73,No,Yes,39,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,2,Yes
Male,39,No,Yes,No,0,Yes,1,Offer C,Yes,33.57,Yes,Yes,26,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,1,32,Yes
Male,53,No,Yes,No,0,Yes,1,None,Yes,2.86,No,Yes,22,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1,18,Yes
Male,27,No,Yes,No,0,Yes,1,None,Yes,27.82,No,Yes,26,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,1,12,Yes
Male,62,No,Yes,No,0,Yes,1,Offer C,Yes,35.9,Yes,Yes,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,26,Yes
Male,44,No,Yes,No,0,Yes,1,None,Yes,35.61,No,Yes,13,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,38,Yes
Male,37,No,Yes,No,0,Yes,1,None,Yes,5.99,No,Yes,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2,32,Yes
Female,50,No,No,No,0,No,0,Offer E,Yes,6.08,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,3,1,Yes
Female,55,No,No,No,0,No,0,Offer E,No,0,No,Yes,2,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,2,5,Yes
Male,58,No,Yes,No,0,Yes,1,Offer B,Yes,16.33,Yes,Yes,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,40,Yes
Female,26,No,No,No,0,No,0,Offer E,Yes,43.99,No,Yes,42,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,3,5,Yes
Female,40,No,No,No,0,No,0,None,Yes,45.69,No,Yes,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,1,10,Yes
Male,49,No,Yes,No,0,Yes,1,Offer E,Yes,8.86,No,Yes,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1,2,Yes
Male,21,No,No,No,0,No,0,None,Yes,38.69,Yes,Yes,69,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,23,Yes
Female,64,No,No,No,0,No,0,None,Yes,3.55,Yes,Yes,4,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2,23,Yes
Male,54,No,Yes,No,0,Yes,1,Offer B,Yes,20.48,Yes,Yes,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,49,Yes
Female,46,No,No,No,0,No,0,None,Yes,26.44,No,Yes,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,1,2,Yes
